Name,Price,Link,Img_url
"LG전자 디오스 AI 오브제컬렉션 832L 양문형 냉장고 방문설치, S836MTE032","1,850,000원",https://www.coupang.com/vp/products/9034631075?itemId=26198982442&vendorItemId=93479061370&q=냉장고&searchId=20b9f2f31071882&sourceType=search&itemsCount=72&searchRank=30&rank=30,
"LG전자 335L 2도어 냉장고 방문설치, B332S34","700,000원",https://www.coupang.com/vp/products/7052157226?itemId=15279061970&vendorItemId=82499560109&q=냉장고&searchId=20b9f2f31071882&sourceType=search&itemsCount=72&searchRank=31&rank=31,
"[품질보증리퍼] LG 메탈 400리터대 스탠드 김치냉장고 (400L~) / 수도권만 설치가능, 최상급(가정용)","1,800,000원",https://www.coupang.com/vp/products/9151406649?itemId=26947010426&vendorItemId=93916128465&q=냉장고&searchId=20b9f2f31071882&sourceType=search&itemsCount=72&searchRank=32&rank=32,
"마이디어 냉장고 173L, MDRT237FGO30","433,900원",https://www.coupang.com/vp/products/7645899773?itemId=20329843149&vendorItemId=91357569537&q=냉장고&searchId=20b9f2f31071882&sourceType=search&itemsCount=72&searchRank=33&rank=33,
"LG전자 디오스 AI 오브제컬렉션 661L 양문형 냉장고 방문설치, S656P003","1,600,000원",https://www.coupang.com/vp/products/8959275094?itemId=26215170431&vendorItemId=93194188040&q=냉장고&searchId=20b9f2f31071882&sourceType=search&itemsCount=72&searchRank=34&rank=34,
"[10% 환급가전] [색상선택형] LG전자 오브제 870L 매직스페이스 메탈 4도어 디오스 냉장고 방문설치, T873MTE111","2,750,000원",https://www.coupang.com/vp/products/8279433829?itemId=22732957347&vendorItemId=82429628700&q=냉장고&searchId=20b9f2f31071882&sourceType=search&itemsCount=72&searchRank=35&rank=35,
"캐리어 클라윈드 일반형냉장고 방문설치, CRF-TD182MDE","310,000원",https://www.coupang.com/vp/products/1770724041?itemId=1043983113&vendorItemId=91717204309&sourceType=srp_product_ads&clickEventId=de255f10-b652-11f0-ae92-f94380d705af&korePlacement=15&koreSubPlacement=37&clickEventId=de255f10-b652-11f0-ae92-f94380d705af&korePlacement=15&koreSubPlacement=37,
"하이얼 155L 2도어 냉장고 방문설치, HRT166MDB","309,000원",https://www.coupang.com/vp/products/6357396064?itemId=13404509691&vendorItemId=73671027637&q=냉장고&searchId=20b9f2f31071882&sourceType=search&itemsCount=72&searchRank=37&rank=37,
"LG전자 디오스 AI 오브제컬렉션 매직스페이스 652L 2도어 냉장고 방문설치, S656MQQ143","2,150,000원",https://www.coupang.com/vp/products/8997820004?itemId=26364504347&vendorItemId=93341262870&q=냉장고&searchId=20b9f2f31071882&sourceType=search&itemsCount=72&searchRank=38&rank=38,
"[색상선택형] LG전자 오브제 344L 빌트인 메탈 모던엣지 2도어 냉장고 방문설치, Q343MTEF33","1,100,000원",https://www.coupang.com/vp/products/8481438482?itemId=20103479633&vendorItemId=87198534982&q=냉장고&searchId=20b9f2f31071882&sourceType=search&itemsCount=72&searchRank=39&rank=39,
