Keyword,Rank,Name,OriginalPrice,FinalPrice,RocketBadge,Arrival,FreeShipping,ReviewCount,Points,StockStatus,Link,ImgUrl
라브브인형,9,"[루카탄] 라부부 포켓 키링 열쇠고리 가방걸이, 퍼플, 1개","13,900원","8,900원",판매자로켓,내일(목) 도착 보장,N,21,445원,,https://www.coupang.com/vp/products/9021000749?itemId=26449716931&vendorItemId=93008105501&q=라브브인형&searchId=348d166f5760369&sourceType=search&itemsCount=36&searchRank=9&rank=9,
라브브인형,10,"호환 제품 블라인드 박스 랜덤 미니 피규어 귀여운 캐릭터 장식 인형 수집용 데스크 굿즈 선물용, 1개, 7호 히든스타일 [본나]박스 포장 포함, 17cm","53,000원","23,880원",,11/22 도착 예정,Y,35,"1,194원",,https://www.coupang.com/vp/products/8999239178?itemId=26322280750&vendorItemId=93099507954&q=라브브인형&searchId=348d166f5760369&sourceType=search&itemsCount=36&searchRank=10&rank=10,
라브브인형,11,"[국내배송/정품] 팝마트 라부부 시크릿 (개봉 상품), 2개",,"20,000원",,11/21 도착 예정,Y,14,"2,000원",,https://www.coupang.com/vp/products/8957357126?itemId=26445194977&vendorItemId=93821288555&q=라브브인형&searchId=348d166f5760369&sourceType=search&itemsCount=36&searchRank=11&rank=11,
라브브인형,12,"라부부 키링 인형 팝마트 마카롱 시리즈 인형 피규어 2세대 사은품 랜덤증정 labubu, 보라색, 1개",,"21,000원",,11/21 도착 예정,Y,32,"1,050원",,https://www.coupang.com/vp/products/8976381418?itemId=26276231472&vendorItemId=93822632047&q=라브브인형&searchId=348d166f5760369&sourceType=search&itemsCount=36&searchRank=12&rank=12,
라브브인형,13,"[중국 팝마트 직송] 팝마트 라부부인형 LABUBU 3세대 콜라 시리즈 랜덤박스 +인형 키링 사은품, 1개",,"14,990원",,모레(금) 도착 예정,Y,83,750원,품절임박,https://www.coupang.com/vp/products/8953716785?itemId=26193339940&vendorItemId=93903293344&q=라브브인형&searchId=348d166f5760369&sourceType=search&itemsCount=36&searchRank=13&rank=13,
라브브인형,14,"팝마트 정품 라부부 더 몬스터즈 하이라이트 시리즈 미개봉 랜덤박스+캔디 증정, 랜덤박스, 1개, 17cm",,"20,040원",,11/20 도착 예정,Y,37,"1,002원",,https://www.coupang.com/vp/products/9037665228?itemId=26649548051&vendorItemId=93884495665&q=라브브인형&searchId=348d166f5760369&sourceType=search&itemsCount=36&searchRank=14&rank=14,
라브브인형,15,"팝마트 정품 라부부 더 몬스터즈 하이라이트 시리즈 미개봉 랜덤박스+캔디 증정, 하이라이트 블라인드 랜덤 박스, 1개, 18cm",,"20,000원",,11/21 도착 예정,Y,37,"1,000원",,https://www.coupang.com/vp/products/9037665228?itemId=26583559199&vendorItemId=93999681372&q=라브브인형&searchId=348d166f5760369&sourceType=search&itemsCount=36&searchRank=15&rank=15,
라브브인형,16,"[팝마트정품] 팝마트 라부부 하이라이트 인형 키링 3세대 시크릿 미개봉 랜덤박스, 미개봉랜덤박스, 1박스, 175mm",,"47,000원",,모레(금) 도착 예정,Y,17,"2,350원",,https://www.coupang.com/vp/products/9024424884?itemId=26463699229&vendorItemId=93438907845&q=라브브인형&searchId=348d166f5760369&sourceType=search&itemsCount=36&searchRank=16&rank=16,
라브브인형,17,"국내 배송 정품 라부부 인형 팝마트 마카롱 시리즈 3세대 하이라이트 미개봉, 1개, 15cm","148,000원","48,860원",,11/18(화) 도착 예정,Y,41,"2,443원",,https://www.coupang.com/vp/products/9050980675?itemId=26573773335&vendorItemId=93877424865&q=라브브인형&searchId=348d166f5760369&sourceType=search&itemsCount=36&searchRank=17&rank=17,
라브브인형,18,"라푸부 피규어 블라인드 박스 랜덤 박스 귀여운 캐릭터 장식 인형 컬렉션 선물용 감성 디자인 데스크 장식 미니 피규어 수집용 상자형 포장 감성 굿즈 깜짝 재미 요소, 1개, 7번 숨겨진 모델 [본나] 상자 포함","43,000원","22,800원",,11/20 도착 예정,Y,35,"1,140원",,https://www.coupang.com/vp/products/8999239178?itemId=26408654423&vendorItemId=93597660500&q=라브브인형&searchId=348d166f5760369&sourceType=search&itemsCount=36&searchRank=18&rank=18,
라브브인형,,"호환 제품 블라인드 박스 랜덤 미니 피규어 귀여운 캐릭터 장식 인형 수집용 데스크 굿즈 선물용, 1개, 7호 히든스타일 [본나]박스 포장 포함, 17cm","53,000원","23,880원",,11/22 도착 예정,Y,35,"1,194원",,https://www.coupang.com/vp/products/8999239178?itemId=26322280750&vendorItemId=93099507954&sourceType=srp_product_ads&clickEventId=4a040ec0-bfae-11f0-8336-678525875e4f&korePlacement=15&koreSubPlacement=20&clickEventId=4a040ec0-bfae-11f0-8336-678525875e4f&korePlacement=15&koreSubPlacement=20,
라브브인형,,"라푸부 피규어 블라인드 박스 랜덤 박스 귀여운 캐릭터 장식 인형 컬렉션 선물용 감성 디자인 데스크 장식 미니 피규어 수집용 상자형 포장 감성 굿즈 깜짝 재미 요소, 1개, 7번 숨겨진 모델 [본나] 상자 포함","43,000원","22,800원",,11/20 도착 예정,Y,35,"1,140원",,https://www.coupang.com/vp/products/8999239178?itemId=26408654423&vendorItemId=93597660500&sourceType=srp_product_ads&clickEventId=4a040ec0-bfae-11f0-9bcc-2352467dba04&korePlacement=15&koreSubPlacement=21&clickEventId=4a040ec0-bfae-11f0-9bcc-2352467dba04&korePlacement=15&koreSubPlacement=21,
라브브인형,21,"라부부 키링 인형 팝마트 마카롱 시리즈 인형 피규어 2세대 사은품 랜덤증정 labubu, 그린, 1개",,"20,000원",,11/21 도착 예정,Y,32,"1,000원",,https://www.coupang.com/vp/products/8976381418?itemId=26765768758&vendorItemId=93972182270&q=라브브인형&searchId=348d166f5760369&sourceType=search&itemsCount=36&searchRank=21&rank=21,
라브브인형,,"팝마트 라부부 정품 하이라이트 랜덤박스 + 본트렉스 사은품 증정, 1개, 랜덤, 17cm","79,000원","48,900원",,모레(금) 도착 예정,Y,54,"2,445원",,https://www.coupang.com/vp/products/9024529785?itemId=26464298155&vendorItemId=93439543186&sourceType=srp_product_ads&clickEventId=4a040ec0-bfae-11f0-9bd1-aa7d562e1bac&korePlacement=15&koreSubPlacement=23&clickEventId=4a040ec0-bfae-11f0-9bd1-aa7d562e1bac&korePlacement=15&koreSubPlacement=23,
라브브인형,23,"[정품인증] 팝마트 라부부 LABUBU 인형 3세대 행운(보라) LUCK 더몬스터즈 하이라이트 인형 피규어, 행운 LUCK × 17cm × 1개, 1개","47,000원","37,000원",,11/26 도착 예정,Y,1,"1,850원",,https://www.coupang.com/vp/products/9021541826?itemId=26452127681&vendorItemId=93427564174&q=라브브인형&searchId=348d166f5760369&sourceType=search&itemsCount=36&searchRank=23&rank=23,
라브브인형,24,"17cm 라부부 인형 옷 의상 세트, 핑크버니, 1개","17,670원","11,610원",판매자로켓,내일(목) 도착 보장,N,51,575원,,https://www.coupang.com/vp/products/8948266211?itemId=26172903419&vendorItemId=93152591118&q=라브브인형&searchId=348d166f5760369&sourceType=search&itemsCount=36&searchRank=24&rank=24,
라브브인형,25,"배송 labubu 정품 팝마트 라부부 3세대 하이라이트 키링 미개봉 블라인드 박스+전용 젤리 케이스 증정, 라부부 미개봉1+젤리 케이스1, 1세트, 15cm","55,400원","52,630원",,내일(목) 도착 보장,Y,46,"2,631원",,https://www.coupang.com/vp/products/9055939211?itemId=26583422811&vendorItemId=93228226967&q=라브브인형&searchId=348d166f5760369&sourceType=search&itemsCount=36&searchRank=25&rank=25,
라브브인형,26,"[국내 배송] 정품 팝마트 라부부 3세대 하이라이트 미개봉 박스, 1개",,"21,000원",,11/21 도착 예정,Y,14,"1,050원",,https://www.coupang.com/vp/products/8976993661?itemId=26463019903&vendorItemId=93821618241&q=라브브인형&searchId=348d166f5760369&sourceType=search&itemsCount=36&searchRank=26&rank=26,
라브브인형,27,"(국내배송)더몬스터즈-Big into Energy 3세대 라부부 인형키링 1EA(빠른배송), 1개, 혼합, 15cm",,"3,500원",,모레(금) 도착 예정,Y,9,895원,,https://www.coupang.com/vp/products/8878066691?itemId=25908020569&vendorItemId=92893745310&q=라브브인형&searchId=348d166f5760369&sourceType=search&itemsCount=36&searchRank=27&rank=27,
라브브인형,28,"팝마트 정품 라부부 더 몬스터즈 하이라이트 시리즈 미개봉 랜덤박스+캔디 증정, 랜덤상품, 1개, 17cm",,"35,000원",,11/20 도착 예정,Y,37,"1,750원",,https://www.coupang.com/vp/products/9037665228?itemId=26681375566&vendorItemId=93884495667&q=라브브인형&searchId=348d166f5760369&sourceType=search&itemsCount=36&searchRank=28&rank=28,
라브브인형,29,"라부부 키링 인형 팝마트 마카롱 시리즈 인형 피규어 2세대 사은품 랜덤증정 labubu, 파란색, 1개",,"20,000원",,11/21 도착 예정,Y,1,"1,000원",,https://www.coupang.com/vp/products/9164216938?itemId=26737731747&vendorItemId=93822632048&q=라브브인형&searchId=348d166f5760369&sourceType=search&itemsCount=36&searchRank=29&rank=29,
라브브인형,30,"팝마트 정품 라부부 더 몬스터즈 하이라이트 시리즈 미개봉 랜덤박스+캔디 증정, 랜덤박스, 3개, 17cm",,"172,810원",,11/22 도착 예정,Y,37,"8,640원",,https://www.coupang.com/vp/products/9037665228?itemId=26649548056&vendorItemId=93918763430&q=라브브인형&searchId=348d166f5760369&sourceType=search&itemsCount=36&searchRank=30&rank=30,
라브브인형,,"라부부 3세대 인형 키홀더 오픈박스, 1개, 오렌지",,"17,000원",,모레(금) 도착 예정,Y,3,850원,,https://www.coupang.com/vp/products/9148272885?itemId=26935191532&vendorItemId=93904393558&sourceType=srp_product_ads&clickEventId=4a040ec0-bfae-11f0-b78c-74e41b80d0c4&korePlacement=15&koreSubPlacement=37&clickEventId=4a040ec0-bfae-11f0-b78c-74e41b80d0c4&korePlacement=15&koreSubPlacement=37,
라브브인형,,labubu 3세대 라부부 인형 마카롱 키링 17CM,,"22,000원",,11/21 도착 예정,Y,38,"1,100원",,https://www.coupang.com/vp/products/9066662331?itemId=26625862378&vendorItemId=93821336238&sourceType=srp_product_ads&clickEventId=4a040ec0-bfae-11f0-883f-491f42dc257a&korePlacement=15&koreSubPlacement=38&clickEventId=4a040ec0-bfae-11f0-883f-491f42dc257a&korePlacement=15&koreSubPlacement=38,
라브브인형,,"타이와 2+1 인형 키링 랜덤박스 3세대 라부부 시크릿 팝마트, 1개, 블루","25,000원","11,900원",,모레(금) 도착 예정,Y,138,595원,,https://www.coupang.com/vp/products/8939044731?itemId=26138499693&vendorItemId=93118636386&sourceType=srp_product_ads&clickEventId=4a0435d0-bfae-11f0-a0b3-000e14199a68&korePlacement=15&koreSubPlacement=40&clickEventId=4a0435d0-bfae-11f0-a0b3-000e14199a68&korePlacement=15&koreSubPlacement=40,
라브브인형,,"정품 라부부 더 몬스터즈 하이라이트 3세대 시크릿 ID 자아 시리즈 키링 피규어 인형 팝마트, 1개","63,490원","39,240원",,11/15(토) 도착 예정,Y,62,"1,962원",,https://www.coupang.com/vp/products/8901988941?itemId=25995790289&vendorItemId=94020749269&sourceType=srp_product_ads&clickEventId=4a0435d0-bfae-11f0-b263-ca42f195a6f2&korePlacement=15&koreSubPlacement=41&clickEventId=4a0435d0-bfae-11f0-b263-ca42f195a6f2&korePlacement=15&koreSubPlacement=41,
라브브인형,,"타이와 2+1 인형 키링 랜덤박스 3세대 라부부 시크릿 팝마트, 1개, 브라운","25,000원","11,900원",,모레(금) 도착 예정,Y,138,595원,,https://www.coupang.com/vp/products/8939044731?itemId=26138499691&vendorItemId=93118636376&sourceType=srp_product_ads&clickEventId=4a0435d0-bfae-11f0-b645-f3393d896c8e&korePlacement=15&koreSubPlacement=43&clickEventId=4a0435d0-bfae-11f0-b645-f3393d896c8e&korePlacement=15&koreSubPlacement=43,
스카프브랜드,,데이그린 여성 데일리 스카프 4P,"29,000원","13,900원",판매자로켓,내일(목) 도착 보장,N,158,695원,,https://www.coupang.com/vp/products/7871749444?itemId=21505812503&vendorItemId=88559463055&sourceType=srp_product_ads&clickEventId=4a24dd30-bfae-11f0-bc8f-7fb02894d1e0&korePlacement=15&koreSubPlacement=1&clickEventId=4a24dd30-bfae-11f0-bc8f-7fb02894d1e0&korePlacement=15&koreSubPlacement=1,
스카프브랜드,1,우아한클릭 여성 1+1 쁘띠 봄 미니 자석 스카프,"19,800원","7,800원",,모레(금) 도착 예정,Y,233,390원,,https://www.coupang.com/vp/products/8591777966?itemId=24911780988&vendorItemId=91795327934&q=스카프브랜드&searchId=690f6be75990450&sourceType=search&itemsCount=36&searchRank=1&rank=1,
스카프브랜드,2,닥스 스카프 실크 여성 스카프링 세트,"190,000원","85,900원",,내일(목) 도착 보장,Y,11,"4,295원",,https://www.coupang.com/vp/products/9124939214?itemId=26844300153&vendorItemId=93814170221&q=스카프브랜드&searchId=690f6be75990450&sourceType=search&itemsCount=36&searchRank=2&rank=2,
스카프브랜드,3,[백화점 정품] 닥스 베이지 체크체인 쁘띠 삼각 스카프 DD링 세트 100%실크 여성 여자 머플러 타이 (선물포장),,"79,800원",판매자로켓,내일(목) 도착 보장,Y,26,"3,990원",,https://www.coupang.com/vp/products/8645587459?itemId=25093685309&vendorItemId=92097365583&q=스카프브랜드&searchId=690f6be75990450&sourceType=search&itemsCount=36&searchRank=3&rank=3,
스카프브랜드,4,헤지스 윌리 실크 스카프 (선물포장),"78,000원","55,720원",판매자로켓,내일(목) 도착 보장,Y,22,"2,786원",,https://www.coupang.com/vp/products/8077883430?itemId=22762680628&vendorItemId=89797814904&q=스카프브랜드&searchId=690f6be75990450&sourceType=search&itemsCount=36&searchRank=4&rank=4,
스카프브랜드,5,닥스 여성 실크 100% 스카프 (선물포장),"78,000원","57,500원",,내일(목) 도착 보장,Y,71,"2,875원",,https://www.coupang.com/vp/products/7953504861?itemId=21963868665&vendorItemId=89011602460&q=스카프브랜드&searchId=690f6be75990450&sourceType=search&itemsCount=36&searchRank=5&rank=5,
스카프브랜드,6,엘르 미니E볼드 실크 미니 스카프 SE241S305,"59,000원","29,000원",,내일(목) 도착 보장,Y,63,"1,450원",,https://www.coupang.com/vp/products/6763504006?itemId=15857569793&vendorItemId=84965873725&q=스카프브랜드&searchId=690f6be75990450&sourceType=search&itemsCount=36&searchRank=6&rank=6,
스카프브랜드,7,갤러리아 닥스 스카프[닥스] 실크 스카프 (D) FKS207(포장 쇼핑백),,"59,800원",판매자로켓,내일(목) 도착 보장,Y,53,"2,990원",,https://www.coupang.com/vp/products/6067580076?itemId=26688560757&vendorItemId=93660596767&q=스카프브랜드&searchId=690f6be75990450&sourceType=search&itemsCount=36&searchRank=7&rank=7,
스카프브랜드,8,[닥스Acc]여성 패턴 실크 100% 스카프&스카프링(선물포장&쇼핑백),,"83,000원",,11/18(화) 도착 예정,Y,31,"4,150원",,https://www.coupang.com/vp/products/8416986414?itemId=24341428252&vendorItemId=93436364183&q=스카프브랜드&searchId=690f6be75990450&sourceType=search&itemsCount=36&searchRank=8&rank=8,
스카프브랜드,9,[국내매장정품]헤지스 Toile de Jouy 여성 네이비 실크 스카프/선물포장,"102,000원","67,000원",판매자로켓,내일(목) 도착 보장,Y,4,"3,350원",,https://www.coupang.com/vp/products/9034827459?itemId=26504280701&vendorItemId=93504105362&q=스카프브랜드&searchId=690f6be75990450&sourceType=search&itemsCount=36&searchRank=9&rank=9,
스카프브랜드,10,바비수 쁘띠 발렛 정사각 스카프,"24,800원","14,690원",로켓배송,내일(목) 도착 보장,Y,1214,698원,,https://www.coupang.com/vp/products/318860964?itemId=1018615360&vendorItemId=5456477679&pickType=COU_PICK&q=스카프브랜드&searchId=690f6be75990450&sourceType=search&itemsCount=36&searchRank=10&rank=10,
스카프브랜드,11,바비수 쁘띠 마룬5 정사각 스카프,"24,800원","19,870원",로켓배송,내일(목) 도착 보장,Y,727,944원,,https://www.coupang.com/vp/products/318865741?itemId=1018629702&vendorItemId=5456507045&q=스카프브랜드&searchId=690f6be75990450&sourceType=search&itemsCount=36&searchRank=11&rank=11,
스카프브랜드,12,(백화점 매장판) 닥스 실크 100% 스카프 링 세트 삼각 선물 체크체인 여성 여자 머플러 타이 쁘띠 선물포장+쇼핑백 증정,,"96,000원",,내일(목) 도착 보장,Y,15,"4,800원",,https://www.coupang.com/vp/products/8577963448?itemId=24860143062&vendorItemId=91868170201&q=스카프브랜드&searchId=690f6be75990450&sourceType=search&itemsCount=36&searchRank=12&rank=12,
스카프브랜드,13,[헤지스 ACC] 헤리아토 실크 스카프 +링포함 / 선물포장,"102,900원","77,500원",,모레(금) 도착 예정,Y,5,"3,875원",,https://www.coupang.com/vp/products/9081563324?itemId=26679932771&vendorItemId=93652104621&q=스카프브랜드&searchId=690f6be75990450&sourceType=search&itemsCount=36&searchRank=13&rank=13,
스카프브랜드,14,닥스 실크 스카프,,"59,800원",판매자로켓,내일(목) 도착 보장,Y,14,"2,990원",,https://www.coupang.com/vp/products/9062580611?itemId=26607782075&vendorItemId=93589068449&q=스카프브랜드&searchId=690f6be75990450&sourceType=search&itemsCount=36&searchRank=14&rank=14,
스카프브랜드,15,엘르 마리벨트스키니 실크 방도 스카프 SE349S301,"69,000원","33,000원",판매자로켓,내일(목) 도착 보장,Y,63,"1,650원",,https://www.coupang.com/vp/products/7573471777?itemId=19977810755&vendorItemId=87150227749&q=스카프브랜드&searchId=690f6be75990450&sourceType=search&itemsCount=36&searchRank=15&rank=15,
스카프브랜드,16,닥스 체크 여성 명품 스카프,"50,000원","28,500원",,모레(금) 도착 예정,Y,11,"1,425원",품절임박,https://www.coupang.com/vp/products/9066469097?itemId=26624885494&vendorItemId=93597779367&q=스카프브랜드&searchId=690f6be75990450&sourceType=search&itemsCount=36&searchRank=16&rank=16,
스카프브랜드,17,닥스 정품 체크스타일 쁘띠 스카프,"50,000원","28,500원",,모레(금) 도착 예정,Y,294,"1,425원",품절임박,https://www.coupang.com/vp/products/8730672208?itemId=25368117404&vendorItemId=88449127516&q=스카프브랜드&searchId=690f6be75990450&sourceType=search&itemsCount=36&searchRank=17&rank=17,
스카프브랜드,18,엘르 헤일리 실크 미니 정사각 스카프 SE541S319,"59,000원","29,000원",,모레(금) 도착 예정,Y,3,"1,450원",,https://www.coupang.com/vp/products/9050471462?itemId=26562381122&vendorItemId=93536060232&q=스카프브랜드&searchId=690f6be75990450&sourceType=search&itemsCount=36&searchRank=18&rank=18,
스카프브랜드,,옷깃 보호 다용도 니트 삼각 스카프 분리형 옷깃 여성 넥워머 머플러 여성 기모 니트 삼각건,,"12,700원",,11/28 도착 예정,Y,,635원,,https://www.coupang.com/vp/products/9172095102?itemId=27033322930&vendorItemId=94001848077&sourceType=srp_product_ads&clickEventId=4a24dd30-bfae-11f0-8371-9a05b06acd9a&korePlacement=15&koreSubPlacement=20&clickEventId=4a24dd30-bfae-11f0-8371-9a05b06acd9a&korePlacement=15&koreSubPlacement=20,
스카프브랜드,,트렌빌 체크 머플러 선물포장 패키지 세트,"50,000원","32,800원",판매자로켓,내일(목) 도착 보장,Y,398,"1,640원",,https://www.coupang.com/vp/products/8318109305?itemId=24007319517&vendorItemId=91028027776&sourceType=srp_product_ads&clickEventId=4a250440-bfae-11f0-84f5-6371743e58e3&korePlacement=15&koreSubPlacement=21&clickEventId=4a250440-bfae-11f0-84f5-6371743e58e3&korePlacement=15&koreSubPlacement=21,
스카프브랜드,21,[국내백화점] 닥스 스카프 쁘띠 여성 실크 네이비 하객룩 선물포장 추천,"88,000원","61,990원",,모레(금) 도착 예정,Y,1,"3,100원",,https://www.coupang.com/vp/products/9087434883?itemId=26702541171&vendorItemId=93674360406&q=스카프브랜드&searchId=690f6be75990450&sourceType=search&itemsCount=36&searchRank=21&rank=21,
스카프브랜드,,미노앤슈 여성 패션 착용하기 쉽고 편한 사계절 자석형 스카프,"32,700원","27,900원",판매자로켓,내일(목) 도착 보장,Y,37,"1,395원",,https://www.coupang.com/vp/products/8374586723?itemId=25335218258&vendorItemId=92329968250&sourceType=srp_product_ads&clickEventId=4a250440-bfae-11f0-864f-239dea4ccec7&korePlacement=15&koreSubPlacement=23&clickEventId=4a250440-bfae-11f0-864f-239dea4ccec7&korePlacement=15&koreSubPlacement=23,
스카프브랜드,23,백화점 정품 닥스 선물포장 여성 실크 스카프 면실크 쁘띠스카프 명절 추석 설날 선물,,"31,500원",,내일(목) 도착 보장,Y,38,"1,575원",,https://www.coupang.com/vp/products/8891662745?itemId=25957716618&vendorItemId=92940758948&q=스카프브랜드&searchId=690f6be75990450&sourceType=search&itemsCount=36&searchRank=23&rank=23,
스카프브랜드,24,엘르 원더스키니 실크 방도 스카프 SE349S302,"69,000원","33,000원",,내일(목) 도착 보장,Y,132,"1,650원",,https://www.coupang.com/vp/products/7573479431?itemId=19977843737&vendorItemId=87150264277&q=스카프브랜드&searchId=690f6be75990450&sourceType=search&itemsCount=36&searchRank=24&rank=24,
스카프브랜드,25,여성 사각 실크 스카프 스카프링 포함,"9,900원","5,900원",판매자로켓,내일(목) 도착 보장,N,42,295원,,https://www.coupang.com/vp/products/9046673998?itemId=26550867323&vendorItemId=93524751322&q=스카프브랜드&searchId=690f6be75990450&sourceType=search&itemsCount=36&searchRank=25&rank=25,
스카프브랜드,26,닥스 실크 롱스카프(SKO025),"95,000원","59,990원",,모레(금) 도착 예정,Y,7,"3,000원",,https://www.coupang.com/vp/products/7901690956?itemId=21656933750&vendorItemId=92870515540&q=스카프브랜드&searchId=690f6be75990450&sourceType=search&itemsCount=36&searchRank=26&rank=26,
스카프브랜드,27,센티멘토 마름모 롱 스카프 심플 무지 라인 트리밍 고급스러운 봄 가을 롱 스카프 코디,,"29,800원",판매자로켓,내일(목) 도착 보장,Y,211,"1,490원",,https://www.coupang.com/vp/products/6357078774?itemId=13402780183&vendorItemId=87639019902&q=스카프브랜드&searchId=690f6be75990450&sourceType=search&itemsCount=36&searchRank=27&rank=27,
스카프브랜드,28,닥스 나염 롱 실크 스카프(SKD212),,"64,500원",판매자로켓,,N,26,,품절,https://www.coupang.com/vp/products/7080693599?itemId=24224982669&vendorItemId=91336104125&q=스카프브랜드&searchId=690f6be75990450&sourceType=search&itemsCount=36&searchRank=28&rank=28,
스카프브랜드,29,아뗄릭 실크100 퍼플라일락 스카프 선물세트 14676 + 쇼핑백,"39,900원","29,900원",로켓배송,,N,12,,품절,https://www.coupang.com/vp/products/8356362813?itemId=24145676605&vendorItemId=91164502077&q=스카프브랜드&searchId=690f6be75990450&sourceType=search&itemsCount=36&searchRank=29&rank=29,
스카프브랜드,30,닥스 실크 롱 스카프,,"64,500원",판매자로켓,,N,23,,품절,https://www.coupang.com/vp/products/8410063292?itemId=26708597598&vendorItemId=93680325783&q=스카프브랜드&searchId=690f6be75990450&sourceType=search&itemsCount=36&searchRank=30&rank=30,
스카프브랜드,,미노앤슈 여성 패션 착용하기 쉽고 편한 사계절 자석형 스카프,"32,700원","27,900원",판매자로켓,내일(목) 도착 보장,Y,37,"1,395원",품절임박,https://www.coupang.com/vp/products/8374586723?itemId=26796642778&vendorItemId=93767121823&sourceType=srp_product_ads&clickEventId=4a250440-bfae-11f0-b30c-dafa94ed4816&korePlacement=15&koreSubPlacement=37&clickEventId=4a250440-bfae-11f0-b30c-dafa94ed4816&korePlacement=15&koreSubPlacement=37,
스카프브랜드,,노르웨이빈티지 전공정 핸드메이드 초경량 남자여자커플목도리 가을겨울간절기봄머플러 빈티지주름염색 부드러운 긴롱패션스카프 브랜드,"49,900원","39,900원",판매자로켓,내일(목) 도착 보장,Y,434,"1,995원",,https://www.coupang.com/vp/products/7677898686?itemId=20499765136&vendorItemId=87578004687&sourceType=srp_product_ads&clickEventId=4a250440-bfae-11f0-a8c5-679cd3f28afc&korePlacement=15&koreSubPlacement=38&clickEventId=4a250440-bfae-11f0-a8c5-679cd3f28afc&korePlacement=15&koreSubPlacement=38,
스카프브랜드,,CACTRUST 데일리 100% 천연 실크 스카프,"42,500원","32,000원",,11/15(토) 도착 예정,Y,63,"1,600원",,https://www.coupang.com/vp/products/7706804700?itemId=20648213570&vendorItemId=85266107726&sourceType=srp_product_ads&clickEventId=4a250440-bfae-11f0-935f-549ef44b529c&korePlacement=15&koreSubPlacement=40&clickEventId=4a250440-bfae-11f0-935f-549ef44b529c&korePlacement=15&koreSubPlacement=40,
스카프브랜드,,얼모스트블루 커들 체크 겨울 도톰 목도리,"39,000원","24,800원",판매자로켓,내일(목) 도착 보장,Y,8,"1,240원",,https://www.coupang.com/vp/products/8448340667?itemId=24439973443&vendorItemId=91454042922&sourceType=srp_product_ads&clickEventId=4a250440-bfae-11f0-ad75-600129e593e4&korePlacement=15&koreSubPlacement=41&clickEventId=4a250440-bfae-11f0-ad75-600129e593e4&korePlacement=15&koreSubPlacement=41,
스카프브랜드,,얼모스트블루 커들 체크 겨울 도톰 목도리,"39,000원","24,800원",판매자로켓,내일(목) 도착 보장,Y,8,"1,240원",,https://www.coupang.com/vp/products/8448340667?itemId=24439973446&vendorItemId=91454042978&sourceType=srp_product_ads&clickEventId=4a250440-bfae-11f0-9560-410702246941&korePlacement=15&koreSubPlacement=43&clickEventId=4a250440-bfae-11f0-9560-410702246941&korePlacement=15&koreSubPlacement=43,
전기라이터,,"Tooliva 플라즈마 충전식 전자 라이터 견고 금속케이스, 1개","26,380원","19,750원",판매자로켓,내일(목) 도착 보장,Y,98,988원,,https://www.coupang.com/vp/products/8230237698?itemId=23685966458&vendorItemId=90711143112&sourceType=srp_product_ads&clickEventId=58935270-bfae-11f0-b8ae-4f8f2dbd101a&korePlacement=15&koreSubPlacement=1&clickEventId=58935270-bfae-11f0-b8ae-4f8f2dbd101a&korePlacement=15&koreSubPlacement=1,
전기라이터,1,"고급 LED 플라즈마 전기 라이터 기프트 박스 세트 배터리 표시 USB 충전식 남자 선물용 아크 스파크 라이타 남성 이색 특이한 선물, 1세트, R99645B(블랙","24,120원","14,810원",판매자로켓,내일(목) 도착 보장,Y,805,740원,,https://www.coupang.com/vp/products/7765265430?itemId=20950001186&vendorItemId=88015972617&q=전기라이터&searchId=43b6d09f5430135&sourceType=search&itemsCount=36&searchRank=1&rank=1,
전기라이터,2,"1+1 REGN KC인증 USB 충전식 점화기 전기라이터 캠핑 캔들 점화스틱 5시건 당일배송, 로즈골드+로즈골드, 1개","19,500원","7,220원",,모레(금) 도착 예정,Y,39,357원,,https://www.coupang.com/vp/products/8969357995?itemId=25801091935&vendorItemId=92788636283&q=전기라이터&searchId=43b6d09f5430135&sourceType=search&itemsCount=36&searchRank=2&rank=2,
전기라이터,3,"TTN USB 더블아크 라이터03 충전식 선물 고급형, TTNUSB더블아크라이터03-블랙, 1개","45,400원","13,500원",,모레(금) 도착 예정,Y,159,675원,,https://www.coupang.com/vp/products/8217356405?itemId=23607565023&vendorItemId=90633274731&q=전기라이터&searchId=43b6d09f5430135&sourceType=search&itemsCount=36&searchRank=3&rank=3,
전기라이터,,터보 방풍 명품 고급 슬림 오일 기름 라이타 색상선택 커플 생일 남여친구 선물용 개인용 라이터 케이스,"39,800원","18,900원",판매자로켓,내일(목) 도착 보장,N,33,945원,품절임박,https://www.coupang.com/vp/products/8476090508?itemId=24528974169&vendorItemId=91541597472&sourceType=srp_product_ads&clickEventId=58937980-bfae-11f0-9d90-d201df9cdb55&korePlacement=15&koreSubPlacement=5&clickEventId=58937980-bfae-11f0-9d90-d201df9cdb55&korePlacement=15&koreSubPlacement=5,
